"             ELEM1","             ELEM2","                 X","                 Y","                 Z","     FLOW_HYDROG_G","      FLOW_WATER_L"
"                  ","                  ","               (M)","               (M)","               (M)","            (KG/S)","            (KG/S)"
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.31931000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.32963753350E-009, -0.44818895850E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.31937000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.32750738439E-009, -0.44494582268E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.31943000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.32801480606E-009, -0.44528776270E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.31950000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.33125467833E-009, -0.44927662069E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.31956000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.32911247121E-009, -0.44602257444E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.31963000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.33236689532E-009, -0.45002234440E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.31969000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.33021117358E-009, -0.44675375249E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.31976000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.33348557979E-009, -0.45077170642E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.31982000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.33131899462E-009, -0.44749220483E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.31989000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.33461076475E-009, -0.45152470679E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.31995000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.33243328426E-009, -0.44823429548E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32002000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.33573978430E-009, -0.45227770952E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32008000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.33355137435E-009, -0.44897638848E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32013760E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.33404694628E-009, -0.44930378387E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32015000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.33687536180E-009, -0.45303435063E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32021000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.33467599021E-009, -0.44972211984E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32028000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.33801211324E-009, -0.45378735813E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32034000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.33579902933E-009, -0.45046058157E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32040000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.33632491076E-009, -0.45080980163E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32047000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.33968991745E-009, -0.45490049804E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32053000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.33746174265E-009, -0.45155917485E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32060000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.34084445838E-009, -0.45566441951E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32066000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.33860520346E-009, -0.45231218649E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32073000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001,  0.00000000000E+000,  0.00000000000E+000
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001,  0.00000000000E+000,  0.00000000000E+000
"TIME [sec]  0.32079000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001,  0.00000000000E+000,  0.00000000000E+000
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001,  0.00000000000E+000,  0.00000000000E+000
"TIME [sec]  0.32086000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001,  0.00000000000E+000,  0.00000000000E+000
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001,  0.00000000000E+000,  0.00000000000E+000
"TIME [sec]  0.32092000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001,  0.00000000000E+000,  0.00000000000E+000
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001,  0.00000000000E+000,  0.00000000000E+000
"TIME [sec]  0.32099000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001,  0.00000000000E+000,  0.00000000000E+000
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001,  0.00000000000E+000,  0.00000000000E+000
"TIME [sec]  0.32105000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001,  0.00000000000E+000,  0.00000000000E+000
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001,  0.00000000000E+000,  0.00000000000E+000
"TIME [sec]  0.32112000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001,  0.00000000000E+000,  0.00000000000E+000
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001,  0.00000000000E+000,  0.00000000000E+000
"TIME [sec]  0.32118000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.33952026867E-009, -0.45291241539E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32125000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.34293446786E-009, -0.45704311977E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32131000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.34067354696E-009, -0.45366906742E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32137000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.34120990379E-009, -0.45402192827E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32144000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.34465070207E-009, -0.45817445504E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32150000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.34237175174E-009, -0.45478221991E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32157000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.34583328371E-009, -0.45895293112E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32163000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.34354036403E-009, -0.45554615006E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32170000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.34701996325E-009, -0.45973140973E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32176000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.34471577584E-009, -0.45631371873E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32183000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.34822727168E-009, -0.46053170704E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32189000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.34591455858E-009, -0.45710674212E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32196000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.34942777711E-009, -0.46131746283E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32202000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.34710097631E-009, -0.45787795190E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
"TIME [sec]  0.32209000E+08"
"             A11 0","             A11 1",  0.73943661972E-001,  0.14788732394E-001, -0.14788732394E-001, -0.35062970231E-009, -0.46209958518E-008
"             A11 0","             A11 1",  0.42605633803E+000,  0.35211267606E-001, -0.35211267606E-001, -0.00000000000E+000, -0.00000000000E+000
