TimeElapsed,Pressure_MPa
6494534.999999916,2.034334909424
6527086.00000001,2.02607327078
6559357.00000003,2.02607327078
6591787.999999733,2.0136808128139996
6624259.99999959,2.0219424514579996
6656721.00000002,2.03295796965
6689211.999999918,2.0136808128139996
6721612.999999523,2.03295796965
6753893.999999994,2.0136808128139996
6786345.999999577,2.03295796965
6818916.999999946,2.020565511684
6851651.999999676,2.03295796965
6883984.000000125,2.031581029876
6916304.999999888,2.030204090102
6948665.9999995725,2.0136808128139996
6981046.999999532,2.0288271503279995
7013358.999999706,2.0136808128139996
7045680.000000098,2.034334909424
7077901.999999979,2.0136808128139996
7110362.999999779,2.017811632136
7142693.999999994,2.0136808128139996
7176665.000000107,2.0136808128139996
7209487.999999663,2.034334909424
7241748.999999859,2.0136808128139996
7278598.000000091,2.0136808128139996
7310698.999999976,2.017811632136
7342788.9999998035,2.034334909424
7374929.999999609,2.0288271503279995
7407010.999999847,2.017811632136
7439092.000000086,2.0136808128139996
7470981.999999681,2.0136808128139996
7502952.9999999795,2.03295796965
7535143.999999529,2.0136808128139996
7567124.999999651,2.03295796965
7599334.99999987,2.03295796965
7631305.99999954,2.0136808128139996
7663356.999999681,2.0136808128139996
7695237.999999686,2.0136808128139996
7727328.0000001425,2.0288271503279995
7759218.999999971,2.03295796965
7791109.9999998,2.01918857191
7823140.999999666,2.017811632136
7855072.000000044,2.02607327078
7887382.999999984,2.0219424514579996
7919482.999999635,2.0136808128139996
7951514.000000129,2.03295796965
7983564.999999641,2.03295796965
8015636.000000057,2.02607327078
8047615.999999945,2.0136808128139996
8079536.9999998715,2.034334909424
8111618.00000011,2.0136808128139996
8143738.9999996405,2.027450210554
8175798.999999999,2.0136808128139996
8207769.999999669,2.0219424514579996
8239890.999999829,2.017811632136
8272001.999999536,2.0136808128139996
8304141.999999736,2.017811632136
8336312.99999964,2.027450210554
8368303.999999585,2.0136808128139996
8400265.00000006,2.017811632136
8432464.999999829,2.030204090102
8464585.999999987,2.020565511684
8496626.999999676,2.03295796965
8528647.999999719,2.027450210554
8560717.9999999,2.03295796965
8592608.999999728,2.0136808128139996
8624519.999999832,2.03295796965
8656570.999999974,2.0136808128139996
8688740.999999642,2.0136808128139996
8720831.999999704,2.034334909424
8752803.000000004,2.030204090102
8784894.000000063,2.0136808128139996
8817003.999999538,2.023319391232
8848925.000000093,2.0288271503279995
8881065.9999999,2.017811632136
8913196.99999988,2.0288271503279995
8945316.999999806,2.03295796965
8977328.000000026,2.024696331006
9009438.999999734,2.027450210554
9041480.000000052,2.03295796965
9073720.999999974,2.0136808128139996
9105761.000000056,2.034334909424
9137761.999999825,2.031581029876
9169822.999999788,2.024696331006
9201934.000000125,2.0136808128139996
9233883.999999914,2.023319391232
9265935.000000056,2.01918857191
9297795.999999788,2.0136808128139996
9329776.999999909,2.031581029876
9361786.999999896,2.0136808128139996
9393757.999999564,2.02607327078
9425768.999999784,2.024696331006
9457899.999999767,2.034334909424
9489930.000000028,2.034334909424
9521990.999999993,2.0136808128139996
9554042.000000132,2.031581029876
9586122.999999743,2.0288271503279995
9618092.999999806,2.020565511684
9650034.000000007,2.0288271503279995
9681954.999999935,2.0136808128139996
9713955.999999702,2.0219424514579996
9745976.999999747,2.0136808128139996
9778077.999999631,2.0136808128139996
9809697.999999601,2.03295796965
9841648.999999627,2.0136808128139996
9873709.99999959,2.0136808128139996
9905800.999999652,2.030204090102
9937911.999999989,2.03295796965
9969952.00000007,2.03295796965
10001882.999999821,2.03295796965
10033964.00000006,2.031581029876
10065994.999999925,2.030204090102
10097976.000000048,2.020565511684
10129995.999999857,2.0136808128139996
10162036.999999546,2.034334909424
10193977.999999747,2.0288271503279995
10225888.999999851,2.023319391232
10257809.999999776,2.0136808128139996
10290059.999999916,2.034334909424
10322140.999999527,2.0136808128139996
10354202.00000012,2.017811632136
10386303.000000004,2.017811632136
10418442.999999575,2.034334909424
10450493.999999715,2.03295796965
10482614.999999873,2.0136808128139996
10514725.999999583,2.0136808128139996
10546875.999999605,2.017811632136
10578886.999999825,2.0136808128139996
10611027.999999631,2.01918857191
10643158.999999613,2.0288271503279995
10675238.999999616,2.02607327078
10707189.999999642,2.017811632136
10739300.999999978,2.0136808128139996
10771392.00000004,2.03295796965
10803402.000000026,2.030204090102
10835383.000000147,2.031581029876
10867444.000000112,2.0136808128139996
10899505.000000075,2.030204090102
10931585.000000078,2.01918857191
10963506.000000006,2.031581029876
10995316.999999993,2.01918857191
11027457.999999799,2.02607327078
11059238.999999687,2.034334909424
11091159.999999613,2.0136808128139996
11122959.999999544,2.0136808128139996
11155010.999999683,2.01918857191
11187171.999999765,2.0136808128139996
11219202.999999631,2.034334909424
11251183.999999752,2.0219424514579996
11283133.999999542,2.01918857191
11315184.999999683,2.02607327078
11347235.999999825,2.030204090102
11379107.000000007,2.030204090102
11411217.999999713,2.023319391232
11443307.999999542,2.03295796965
11475378.999999957,2.0136808128139996
11507309.999999706,2.020565511684
11539320.999999925,2.017811632136
11571391.999999713,2.017811632136
11603541.999999736,2.027450210554
11635403.000000097,2.0219424514579996
11667383.99999959,2.0136808128139996
11699345.000000065,2.024696331006
11731355.999999657,2.02607327078
11763456.999999542,2.0136808128139996
11795376.999999862,2.03295796965
11827318.000000063,2.0136808128139996
11859059.000000032,2.0136808128139996
11891099.99999972,2.03295796965
11923090.999999665,2.027450210554
11955171.999999903,2.027450210554
11987001.999999933,2.0136808128139996
12018803.000000097,2.0219424514579996
12050853.999999609,2.030204090102
12082605.000000028,2.017811632136
12114635.999999894,2.034334909424
12146666.99999976,2.03295796965
12178657.0000001,2.03295796965
12210587.99999985,2.0136808128139996
12242398.999999836,2.0288271503279995
12274300.000000115,2.0136808128139996
12306340.999999806,2.0136808128139996
12338531.999999983,2.0136808128139996
12370462.000000127,2.0288271503279995
12402482.999999542,2.0136808128139996
12434573.999999603,2.030204090102
12466524.999999627,2.027450210554
12498556.000000123,2.017811632136
12530475.999999814,2.023319391232
12562377.000000095,2.0136808128139996
12594407.99999996,2.017811632136
12626643.99999997,2.0136808128139996
12658533.999999566,2.024696331006
12690635.000000078,2.02607327078
12722545.999999553,2.02607327078
12754736.999999732,2.0136808128139996
12786598.000000091,2.017811632136
12818558.999999939,2.0136808128139996
12850708.999999963,2.0136808128139996
12882730.000000004,2.017811632136
12914711.000000127,2.0136808128139996
12946731.999999542,2.034334909424
12978802.999999955,2.0136808128139996
13010852.999999862,2.017811632136
13042773.99999979,2.01918857191
13074694.999999717,2.024696331006
13106635.999999918,2.0136808128139996
13138687.000000058,2.0136808128139996
13170667.999999551,2.031581029876
13202597.999999695,2.0136808128139996
13234709.000000032,2.0288271503279995
13266699.999999978,2.017811632136
13298690.999999922,2.03295796965
13330661.999999592,2.03295796965
13362652.999999538,2.031581029876
13394582.999999681,2.034334909424
13426753.999999585,2.0136808128139996
13458834.999999823,2.0136808128139996
13490785.999999847,2.0136808128139996
13522766.99999997,2.0288271503279995
13554697.999999719,2.027450210554
13586837.999999918,2.023319391232
13618688.999999827,2.03295796965
13650660.000000127,2.03295796965
13682550.999999955,2.03295796965
13714400.999999627,2.0136808128139996
13746292.000000086,2.027450210554
13789702.999999747,2.023319391232
13821753.999999888,2.0288271503279995
13853774.99999993,2.027450210554
13885646.000000112,2.0288271503279995
13917761.999999732,2.0136808128139996
13949952.99999991,2.023319391232
13981883.99999966,2.034334909424
14013894.999999879,2.024696331006
14045935.999999568,2.0136808128139996
14077906.999999866,2.0136808128139996
14109927.99999991,2.03295796965
14141918.999999855,2.031581029876
14174070.000000112,2.0219424514579996
14206120.000000019,2.034334909424
14238200.999999627,2.0136808128139996
14270351.999999885,2.020565511684
14302333.000000007,2.031581029876
14334354.00000005,2.017811632136
14366394.99999974,2.024696331006
14398515.9999999,2.024696331006
14430586.00000008,2.0136808128139996
14462636.999999592,2.017811632136
14494787.99999985,2.017811632136
14526788.999999616,2.02607327078
14558790.000000015,2.0288271503279995
14590920.999999996,2.030204090102
14622841.999999922,2.017811632136
14654842.99999969,2.023319391232
14686823.999999814,2.024696331006
14718893.999999994,2.0136808128139996
14750784.999999823,2.01918857191
14782745.99999967,2.0136808128139996
14814586.999999754,2.0136808128139996
14846717.999999737,2.0136808128139996
14878689.000000037,2.03295796965
14910409.99999973,2.02607327078
14942161.000000149,2.020565511684
14973961.999999685,2.0136808128139996
15005772.999999672,2.0136808128139996
15037763.999999616,2.0136808128139996
15069664.999999898,2.03295796965
15101625.999999745,2.017811632136
15133686.99999971,2.03295796965
15150356.999999564,2.03295796965
15166247.999999626,2.03295796965
15182107.999999985,2.0136808128139996
15198048.99999979,2.01918857191
15213898.999999696,2.0136808128139996
15229810.000000034,2.0136808128139996
15245809.999999799,2.0136808128139996
15261740.999999782,2.024696331006
15277670.99999953,2.030204090102
15293532.000000123,2.0136808128139996
15309401.999999676,2.031581029876
15325461.999999639,2.030204090102
15341522.999999836,2.017811632136
15357432.999999937,2.02607327078
15373383.999999566,2.0136808128139996
15389363.999999687,2.0136808128139996
15405334.99999959,2.0136808128139996
15421314.999999711,2.0136808128139996
15437335.999999987,2.01918857191
15453265.999999736,2.017811632136
15469166.000000015,2.0136808128139996
15485307.000000052,2.0136808128139996
15501426.999999583,2.017811632136
15517347.999999743,2.0136808128139996
15533337.999999687,2.01918857191
15549349.000000138,2.017811632136
15565288.99999971,2.01918857191
15581309.999999985,2.0136808128139996
15597379.999999773,2.0136808128139996
15613429.99999991,2.0136808128139996
15629470.999999832,2.0136808128139996
15645560.999999894,2.017811632136
15661601.999999816,2.0136808128139996
15677712.999999756,2.0136808128139996
15693832.999999914,2.0136808128139996
15709733.999999799,2.0136808128139996
15725745.999999857,2.023319391232
15741836.999999523,2.0136808128139996
15757956.99999968,2.017811632136
15774037.999999523,2.0136808128139996
15790117.999999762,2.017811632136
15806158.999999683,2.017811632136
15822089.00000006,2.0136808128139996
15838079.999999609,2.01918857191
15854059.99999973,2.017811632136
15869990.999999713,2.0136808128139996
15885900.999999814,2.0136808128139996
15901891.999999993,2.0136808128139996
15917781.999999821,2.030204090102
15933601.99999963,2.01918857191
15949562.99999971,2.01918857191
15965362.999999873,2.017811632136
15981263.999999758,2.017811632136
15997173.999999858,2.01918857191
16013134.99999994,2.0136808128139996
16029084.999999963,2.01918857191
16044985.999999847,2.017811632136
16060996.000000067,2.0136808128139996
16076957.000000145,2.017811632136
16092966.999999736,2.0136808128139996
16108986.999999778,2.017811632136
16124797.999999998,2.017811632136
16140848.000000138,2.017811632136
16156808.99999959,2.017811632136
16172758.999999613,2.0136808128139996
16188809.999999985,2.01918857191
16204900.000000047,2.0136808128139996
16220890.999999596,2.0136808128139996
16236880.99999954,2.017811632136
16252930.99999968,2.0136808128139996
16268821.999999741,2.0136808128139996
16284841.999999784,2.020565511684
16300812.999999687,2.017811632136
16316892.999999924,2.017811632136
16332924.000000022,2.0219424514579996
16348773.99999993,2.0136808128139996
16364773.999999696,2.0136808128139996
16380814.999999618,2.017811632136
16396804.999999562,2.020565511684
16412695.999999624,2.0136808128139996
16428615.99999955,2.017811632136
16444627.000000002,2.0136808128139996
16460537.000000104,2.0136808128139996
16476608.000000123,2.017811632136
16492627.999999538,2.017811632136
16510137.999999616,2.0976741390279994
16526058.999999776,2.0976741390279994
16542078.999999817,2.0976741390279994
16558100.000000093,2.0976741390279994
16574099.99999986,2.0976741390279994
16590200.999999978,2.0976741390279994
16606140.99999955,2.0976741390279994
16622090.999999572,2.0976741390279994
16638081.99999975,2.0976741390279994
16654082.000000145,2.0976741390279994
16670123.000000067,2.0976741390279994
16686162.999999756,2.0976741390279994
16702114.000000013,2.0976741390279994
16718243.999999994,2.0976741390279994
16730674.000000069,2.0976741390279994
16746574.999999953,2.0976741390279994
16762584.999999544,2.0976741390279994
16778475.999999605,2.0976741390279994
16794405.99999998,2.0976741390279994
16810416.999999806,2.0976741390279994
16826536.999999963,2.0976741390279994
16842587.99999971,2.0976741390279994
16858477.999999538,2.0976741390279994
16874477.999999933,2.0976741390279994
16890378.999999817,2.0976741390279994
16906438.99999978,2.0976741390279994
16922479.999999702,2.0976741390279994
16938419.999999903,2.0976741390279994
16954380.99999998,2.0976741390279994
16970260.999999985,2.0976741390279994
16986441.999999948,2.0976741390279994
17002532.000000007,2.0976741390279994
17018571.999999695,2.0976741390279994
17034652.999999538,2.0976741390279994
17050672.99999958,2.0976741390279994
17066623.999999836,2.0976741390279994
17082683.9999998,2.0976741390279994
17098595.000000134,2.0976741390279994
17114704.999999844,2.0976741390279994
17130645.999999646,2.0976741390279994
17146646.000000045,2.0976741390279994
17162677.00000014,2.0976741390279994
17178646.99999981,2.0976741390279994
17194636.999999754,2.0976741390279994
17210607.999999657,2.0976741390279994
17226667.99999962,2.0976741390279994
17242578.999999955,2.0976741390279994
17258468.999999784,2.0976741390279994
17274560.00000008,2.0976741390279994
17290609.99999959,2.0976741390279994
17306730.99999998,2.0976741390279994
17322751.000000022,2.0976741390279994
17338740.99999997,2.0976741390279994
17354772.000000067,2.0976741390279994
17370762.00000001,2.0976741390279994
17386772.999999836,2.0976741390279994
17402713.000000037,2.0976741390279994
17418733.999999683,2.0976741390279994
17434774.0,2.0976741390279994
17450824.999999743,2.0976741390279994
17466804.999999866,2.0976741390279994
17482815.000000082,2.0976741390279994
17498856.000000007,2.0976741390279994
17514865.999999598,2.0976741390279994
17530586.999999523,2.0976741390279994
17546647.00000011,2.0976741390279994
17562688.000000037,2.0976741390279994
17578568.00000004,2.0976741390279994
17594557.999999985,2.0976741390279994
17610498.99999979,2.0976741390279994
17626418.999999717,2.0976741390279994
17724372.99999995,2.0976741390279994
17740334.00000003,2.0976741390279994
17756284.000000056,2.0976741390279994
17772264.99999978,2.0976741390279994
17788095.00000004,2.10180495835
17804026.000000022,2.0976741390279994
17819995.999999695,2.10180495835
17835935.999999896,2.1073127174460002
17851966.999999993,2.111443536768
17867926.99999984,2.1155743560899998
17883957.999999937,2.1224590549599998
17899938.00000006,2.126589874282
17916009.00000008,2.12934375383
17931968.999999925,2.1348515129259997
17948049.99999977,2.1403592720219997
17964020.000000067,2.1431131515699997
17980040.000000108,2.1486209106659997
17996130.999999773,2.1527517299879997
18012061.00000015,2.1582594890839997
18028102.00000007,2.1623903084059997
18044061.999999918,2.1678980675019996
18060185.999999754,2.174782766372
18076145.9999996,2.188552164112
18092126.999999955,2.1995676823039996
18108146.999999996,2.21196014027
18124178.000000097,2.22572953801
18140187.999999687,2.23949893575
18156157.999999985,2.251891393716
18172198.999999907,2.265660791456
18188228.99999977,2.279430189196
18204229.999999773,2.29457652671
18220109.999999776,2.3069689846759998
18236100.999999955,2.3221153221899997
18252110.999999546,2.3372616597039997
18268171.99999974,2.3496541176699997
18284161.999999687,2.3648004551839996
18300132.99999959,2.3799467926979996
18316142.999999806,2.3950931302120004
18332312.99999971,2.4116164074999995
18348254.00000014,2.426762745014
18364363.99999985,2.4419090825279994
18380474.99999979,2.458432359816
18396474.999999557,2.474955637104
18412525.999999933,2.4914789143919998
18428525.9999997,2.5080021916799997
18444596.00000011,2.5245254689679997
18460516.999999642,2.5396718064819996
18476506.999999586,2.5561950837699996
18492537.999999687,2.5740953008320004
18508697.999999765,2.591995517894
18524738.999999687,2.609895734956
18540739.000000082,2.629172891792
18556719.99999981,2.64569616908
18572690.000000108,2.6635963861420002
18588659.999999776,2.6842504827519997
18604650.999999955,2.7021506998139992
18620720.99999974,2.7200509168759996
18636711.999999918,2.740705013486
18652841.9999999,2.759982170322
18668892.999999642,2.780636266932
18684932.999999963,2.7999134237679995
18700863.999999944,2.820567520378
18716883.999999985,2.8425985567620002
18732913.99999985,2.8632526533719997
18749024.99999979,2.8852836897559997
18765135.000000127,2.9059377863659996
18781145.999999948,2.92796882275
18797175.999999814,2.9513767989079995
18813176.999999814,2.974784775066
18829117.000000015,2.995438871676
18845107.999999564,3.018846847834
18861157.999999706,3.0422548239919998
18877198.999999627,3.0684166796979992
18893208.999999844,3.0904477160819996
18909228.99999989,3.1152326320139996
18925169.999999695,3.1413944877199995
18941199.999999557,3.1689332831999995
18957180.99999991,3.193718199132
18973210.999999776,3.2185031150639993
18989181.99999968,3.2460419105439997
19005191.9999999,3.273580706024
19021132.999999706,3.3024964412779996
19037152.999999747,3.32728135721
19053212.99999971,3.3561970924639994
19069183.999999613,3.386489767492
19085193.999999832,3.4167824425199997
19101344.999999695,3.4456981777739997
19117504.999999773,3.475990852802
19133465.99999985,3.5076604676039995
19149525.999999814,3.537953142632
19165436.999999523,3.5709996972079994
19181526.999999583,3.6040462517839997
19197557.99999968,3.63709280636
19213617.999999642,3.670139360935999
19229637.999999687,3.703185915512
19245689.00000006,3.7389863496359994
19261668.999999553,3.7734098439859993
19277719.999999925,3.810587217884
19293649.999999672,3.847764591782
19309650.999999676,3.8849419656799995
19325710.99999964,3.9221193395779994
19341691.999999993,3.9634275327979998
19357661.99999966,4.000604906695999
19373662.999999665,4.00198184647
19389542.99999967,4.00198184647
19405632.999999728,4.00198184647
19421684.0000001,4.00198184647
19437623.999999672,4.00198184647
19453784.999999985,4.006112665792
19469784.999999754,4.00198184647
19485766.000000108,4.00198184647
19501896.00000009,4.006112665792
19517875.999999583,4.00198184647
19533936.999999776,4.00198184647
19549936.999999546,4.00198184647
19565967.999999642,4.006112665792
19581937.99999994,4.006112665792
19597878.999999747,4.00198184647
19613948.999999534,4.00198184647
19630079.999999747,4.006112665792
19646139.99999971,4.00198184647
19662099.999999557,4.006112665792
19678100.99999956,4.00198184647
19694070.99999986,4.00198184647
19710001.99999984,4.00198184647
19725972.000000138,4.00198184647
19741952.999999862,4.00198184647
19757963.000000082,4.00198184647
19773833.99999987,4.00198184647
19789803.999999538,4.00198184647
19805693.999999993,4.00198184647
19821725.000000093,4.00198184647
19837664.999999665,4.00198184647
19853576.0,4.00198184647
19869515.99999957,4.00198184647
19885506.99999975,4.00198184647
19901566.999999713,4.006112665792
19917447.99999995,4.00198184647
19933327.999999955,4.00198184647
19949357.99999982,4.006112665792
19965398.999999743,4.00198184647
19981348.999999765,4.006112665792
19997249.99999965,4.006112665792
20013329.99999989,4.00198184647
20029281.000000145,4.00198184647
20045360.999999754,4.00198184647
20061301.99999956,4.00198184647
20077192.000000015,4.00198184647
20093261.999999803,4.006112665792
20109283.00000008,4.006112665792
20125242.999999925,4.00198184647
20141164.000000082,4.007489605566
20157073.999999557,4.00198184647
20173124.99999993,4.00198184647
20189065.00000013,4.00198184647
20204966.000000015,4.00198184647
20220965.999999784,4.00198184647
20236945.999999903,4.00198184647
20252916.999999806,4.00198184647
20269036.999999963,4.00198184647
20284977.99999977,4.00198184647
20300987.99999999,4.006112665792
20316928.999999795,4.00198184647
20332888.999999642,4.00198184647
20348970.00000011,4.00198184647
20365009.9999998,4.00198184647
20380919.999999903,4.00198184647
20396880.99999998,4.006112665792
20412861.000000104,4.00198184647
20428851.999999654,4.00198184647
20444931.99999989,4.006112665792
20460942.999999713,4.00198184647
20476892.99999974,4.00198184647
20492902.999999955,4.007489605566
20508783.999999568,4.0129973646620005
20524723.999999765,4.017128183984
20540734.99999959,4.019882063532
20556744.99999981,4.0240128828540005
20572735.999999985,4.028143702175999
20588625.999999814,4.033651461272
20604555.999999564,4.037782280594
20620576.99999984,4.039159220368
20636646.999999624,4.04329003969
20652698.0,4.0487977987859995
20668667.99999967,4.055682497655999
20684688.999999944,4.0570594374299995
20700739.000000082,4.061190256752
20716698.99999993,4.0653210760739995
20732830.000000145,4.069451895395999
20748979.999999773,4.072205774944
20765001.00000005,4.07771353404
20780970.999999717,4.080467413588
20796921.999999974,4.085975172684
20812762.00000006,4.088729052232
20828671.99999953,4.092859871554
20844622.999999788,4.09836763065
20860722.999999672,4.101121510197999
20876634.000000007,4.105252329520001
20892573.99999958,4.110760088616
20908564.999999758,4.114890907938
20924554.999999702,4.11902172726
20940496.000000134,4.123152546582
20956486.000000082,4.127283365904001
20972436.000000104,4.132791125000001
20988426.999999654,4.134168064774
21004427.00000005,4.139675823869999
21020447.999999695,4.141052763644001
21036457.999999914,4.147937462514
21052408.99999954,4.150691342062
21068388.999999665,4.154822161384001
21084339.99999992,4.161706860254
21100229.999999747,4.165837679576
21116249.99999979,4.169968498898
21132320.99999981,4.172722378445999
21148310.999999754,4.176853197768001
21164341.99999985,4.179607077316
21180352.00000007,4.186491776186
21196322.999999974,4.190622595508
21212262.999999546,4.19475341483
21228263.999999546,4.1988842341520005
21244263.999999944,4.2043919932480005
21260263.99999971,4.208522812569999
21276245.000000067,4.211276692117999
21292344.999999948,4.219538330761999
21308306.00000003,4.2236691500840005
21324245.9999996,4.2291769091799996
21340217.000000134,4.2346846682759995
21356286.999999918,4.237438547824
21372297.000000138,4.2457001864679995
21388307.999999963,4.249831005790001
21404207.999999613,4.253961825112
21420228.99999989,4.260846523982001
21436268.999999575,4.264977343304
21452240.000000108,4.271862042174001
21468219.999999598,4.275992861496
21484209.999999546,4.281500620592
21500260.999999918,4.287008379688
21516210.99999994,4.29113919901
21532191.999999665,4.298023897879999
21548201.999999885,4.304908596750001
21564142.99999969,4.309039416071999
21580183.000000007,4.313170235394001
21596142.999999855,4.320054934264
21612173.99999995,4.322808813812
21628233.999999914,4.329693512682001
