t_utc,P at 29m [bar],P at 31m [bar],P at 34.9m [bar],P at 42.2m [bar],T at 29m [C],T at 31m [C],T at 34.9m [C],T at 42.2m [C]
2023-05-08 23:00:00+00:00,1.3274324766666665,2.43368517,2.8284747733333333,3.5627071366666665,16.898730706666665,17.052685273333335,17.091573726666667,17.282088163333334
2023-05-08 23:05:00+00:00,1.32727416,2.434545656666667,2.82854195,3.5625113400000004,16.897537706666665,17.051646893333334,17.091707593333332,17.28146759666667
2023-05-08 23:10:00+00:00,1.3271499030100333,2.4353444113712372,2.8286876053511705,3.562328461538461,16.897609826086956,17.048966986622073,12.689629799331103,17.281838280936455
2023-05-08 23:15:00+00:00,1.3270028566666667,2.4361013099999997,2.8286946900000003,3.5621775733333334,16.896189603333333,17.048251826666664,-2.8356863910078164e+36,17.28004015666667
2023-05-08 23:20:00+00:00,1.3268417300000002,2.436860556666667,2.8287392933333333,3.5620003233333333,16.894673363333336,17.045846943333334,-7.615368725851112e+32,17.27866252
2023-05-08 23:25:00+00:00,1.3266556166666668,2.43763283,2.8288737766666667,3.5618423666666663,16.893740270000002,17.04690098,16.06207703,17.277632313333335
2023-05-08 23:30:00+00:00,1.3264759066666667,2.438263593333333,2.8289712033333334,3.5616606900000005,16.89342171,16.422032806666667,17.086786319999998,17.277644643333335
2023-05-08 23:35:00+00:00,1.3263202699999999,2.438938466666667,2.8290643466666667,3.5615212800000005,16.893181946666665,17.047346716666663,17.0856446,17.277532963333336
2023-05-08 23:40:00+00:00,1.3262033266666666,2.4395601633333333,2.8291636966666664,3.561372783333333,16.893197786666665,17.046622869999997,17.08436637,17.27730955666667
2023-05-08 23:45:00+00:00,1.32611717,2.4401757533333335,2.829177736666667,3.5612099366666667,16.893628766666666,17.04504335,17.083944430000003,17.27670145
2023-05-08 23:50:00+00:00,1.3259308166666666,2.44085285,2.82920886,3.5610679,16.89324501333333,17.043692293333333,17.083410800000003,17.27703654
2023-05-08 23:55:00+00:00,1.3257709766666665,2.4416055733333333,2.8292852966666664,3.560892686666667,16.892995166666665,17.04474063,17.082653790000002,17.27600649
2023-05-09 00:00:00+00:00,1.3256639464882942,2.442484100334448,2.829357668896321,3.5607285719063544,16.893125578595317,17.04505416722408,17.081724866220735,17.276284130434785
2023-05-09 00:05:00+00:00,1.3255817233333334,2.443404436666667,2.82941481,3.5606159099999997,16.893516053333332,17.045453693333332,17.080668176666666,17.27549768
2023-05-09 00:10:00+00:00,1.32543657,2.4442835066666664,2.8294400366666665,3.560458136666667,16.893295466666668,17.045806256666665,17.079973223333333,17.27516261
2023-05-09 00:15:00+00:00,1.3252813966666668,2.44513853,2.8295675266666667,3.560333063333333,16.89378669,17.04643306,17.07867007666667,17.275150200000002
2023-05-09 00:20:00+00:00,1.3251662499999999,2.4459132733333333,2.82964743,3.5602066033333335,16.894037746666665,17.0467724,17.077900206666666,17.27426909
2023-05-09 00:25:00+00:00,1.32509646,2.44663559,2.8297502999999997,3.56008704,16.894808883333333,17.046986826666664,17.076994573333334,17.27364859
2023-05-09 00:30:00+00:00,1.3249868266666667,2.4473362366666667,2.829854666666667,3.5599846166666667,16.895527146666666,17.046846249999998,17.076287116666666,17.2732887
2023-05-09 00:35:00+00:00,1.3248462666666667,2.4479803233333333,2.82992893,3.5598701733333336,16.895876689999998,17.046821226666665,17.07514071,17.272680610000002
2023-05-09 00:40:00+00:00,1.3247237633333333,2.448572066666667,2.8300009,3.55978624,16.895953176666666,17.04670038,17.07431824,17.27242
2023-05-09 00:45:00+00:00,1.3246181,2.44911967,2.830088576666667,3.5597155033333334,16.89638979,17.045417683333334,17.073028273333335,17.27176227
2023-05-09 00:50:00+00:00,1.3244916655518395,2.449683642140468,2.8301607558528428,3.5596489397993314,16.897118270903007,17.044602240802675,17.07285416053512,17.271776672240804
2023-05-09 00:55:00+00:00,1.32438167,2.450149746666667,2.8302389066666667,3.559576386666667,16.897861183333333,17.04528931333333,17.071756213333334,17.27091839
2023-05-09 01:00:00+00:00,1.3242679666666668,2.4505783699999997,2.8303468066666664,3.5594982533333335,16.89796047333333,17.04487958,17.071752146666668,17.270160566666668
2023-05-09 01:05:00+00:00,1.3241699133333333,2.4509667266666666,2.8303252999999997,3.5594249199999997,16.898105316666665,17.045531813333334,17.071245173333335,17.270285276666666
2023-05-09 01:10:00+00:00,1.3240368566666667,2.45130493,2.8302305899999998,3.55934457,16.898786453333333,17.044778469999997,17.070074153333334,17.269526843333335
2023-05-09 01:15:00+00:00,1.3238978533333332,2.4516550566666666,2.830324883333333,3.5592552333333334,16.89891096,17.04491864,17.069806833333335,17.269500803333333
2023-05-09 01:20:00+00:00,1.3237765433333335,2.45197268,2.8304164533333336,3.55916225,16.899186826666668,17.04506695,17.069524453333333,17.268714499999998
